ValidTime,Latitude,Longitude,PM25
18.0,33.75,-117.75,22.3
18.0,34.0,-118.5,17.5
18.0,34.0,-118.25,17.3
18.0,34.0,-118.0,21.5
18.0,34.0,-117.75,32.7
18.0,34.25,-118.5,10.0
18.0,34.25,-118.25,10.3
18.0,34.25,-118.0,10.2
18.0,34.25,-117.75,8.4
19.0,33.75,-118.5,8.5
19.0,33.75,-118.25,9.6
19.0,33.75,-118.0,11.8
19.0,33.75,-117.75,16.5
19.0,34.0,-118.5,13.8
19.0,34.0,-118.25,14.4
19.0,34.0,-118.0,16.8
19.0,34.0,-117.75,22.0
19.0,34.25,-118.5,8.6
19.0,34.25,-118.25,8.9
19.0,34.25,-118.0,9.3
19.0,34.25,-117.75,8.7
20.0,33.75,-118.5,8.5
20.0,33.75,-118.25,9.3
20.0,33.75,-118.0,10.8
20.0,33.75,-117.75,14.1
20.0,34.0,-118.5,12.0
20.0,34.0,-118.25,12.8
20.0,34.0,-118.0,15.0
20.0,34.0,-117.75,18.4
20.0,34.25,-118.5,8.5
20.0,34.25,-118.25,8.4
20.0,34.25,-118.0,9.0
20.0,34.25,-117.75,9.0
21.0,33.75,-118.5,8.2
21.0,33.75,-118.25,9.0
21.0,33.75,-118.0,10.1
21.0,33.75,-117.75,12.6
21.0,34.0,-118.5,10.9
21.0,34.0,-118.25,12.2
21.0,34.0,-118.0,14.1
21.0,34.0,-117.75,17.0
21.0,34.25,-118.5,8.8
21.0,34.25,-118.25,8.6
21.0,34.25,-118.0,9.2
21.0,34.25,-117.75,9.5
22.0,33.75,-118.5,7.9
22.0,33.75,-118.25,8.7
22.0,33.75,-118.0,9.6
22.0,33.75,-117.75,11.5
22.0,34.0,-118.5,9.9
22.0,34.0,-118.25,12.4
22.0,34.0,-118.0,14.1
22.0,34.0,-117.75,15.9
22.0,34.25,-118.5,8.8
22.0,34.25,-118.25,9.4
22.0,34.25,-118.0,10.4
22.0,34.25,-117.75,10.3
23.0,33.75,-118.5,7.9
23.0,33.75,-118.25,8.5
23.0,33.75,-118.0,9.3
23.0,33.75,-117.75,10.9
23.0,34.0,-118.5,9.0
23.0,34.0,-118.25,12.7
23.0,34.0,-118.0,14.2
23.0,34.0,-117.75,15.1
23.0,34.25,-118.5,9.3
23.0,34.25,-118.25,10.7
23.0,34.25,-118.0,11.7
23.0,34.25,-117.75,11.3
24.0,33.75,-118.5,8.2
24.0,33.75,-118.25,8.5
24.0,33.75,-118.0,9.2
24.0,33.75,-117.75,10.6
24.0,34.0,-118.5,8.4
24.0,34.0,-118.25,12.1
24.0,34.0,-118.0,13.8
24.0,34.0,-117.75,14.5
24.0,34.25,-118.5,9.4
24.0,34.25,-118.25,11.3
24.0,34.25,-118.0,12.5
24.0,34.25,-117.75,12.3
25.0,33.75,-118.5,8.5
25.0,33.75,-118.25,8.7
25.0,33.75,-118.0,9.3
25.0,33.75,-117.75,10.4
25.0,34.0,-118.5,8.2
25.0,34.0,-118.25,11.8
25.0,34.0,-118.0,13.7
25.0,34.0,-117.75,14.0
25.0,34.25,-118.5,8.6
25.0,34.25,-118.25,11.3
25.0,34.25,-118.0,13.5
25.0,34.25,-117.75,13.4
26.0,33.75,-118.5,8.7
26.0,33.75,-118.25,9.0
26.0,33.75,-118.0,9.6
26.0,33.75,-117.75,10.4
26.0,34.0,-118.5,8.6
26.0,34.0,-118.25,12.1
26.0,34.0,-118.0,14.2
26.0,34.0,-117.75,14.6
26.0,34.25,-118.5,8.9
26.0,34.25,-118.25,12.8
26.0,34.25,-118.0,15.4
26.0,34.25,-117.75,15.7
27.0,33.75,-118.5,8.7
27.0,33.75,-118.25,9.2
27.0,33.75,-118.0,10.4
27.0,33.75,-117.75,11.4
27.0,34.0,-118.5,9.7
27.0,34.0,-118.25,14.4
27.0,34.0,-118.0,17.0
27.0,34.0,-117.75,17.4
27.0,34.25,-118.5,11.1
27.0,34.25,-118.25,15.7
27.0,34.25,-118.0,19.2
27.0,34.25,-117.75,20.1
28.0,33.75,-118.5,8.7
28.0,33.75,-118.25,9.4
28.0,33.75,-118.0,11.5
28.0,33.75,-117.75,13.2
28.0,34.0,-118.5,11.3
28.0,34.0,-118.25,19.1
28.0,34.0,-118.0,23.3
28.0,34.0,-117.75,25.2
28.0,34.25,-118.5,14.9
28.0,34.25,-118.25,22.3
28.0,34.25,-118.0,28.5
28.0,34.25,-117.75,33.2
29.0,33.75,-118.5,8.9
29.0,33.75,-118.25,9.8
29.0,33.75,-118.0,13.5
29.0,33.75,-117.75,16.6
29.0,34.0,-118.5,15.8
29.0,34.0,-118.25,28.1
29.0,34.0,-118.0,33.0
29.0,34.0,-117.75,36.8
29.0,34.25,-118.5,20.0
29.0,34.25,-118.25,30.3
29.0,34.25,-118.0,37.4
29.0,34.25,-117.75,46.2
30.0,33.75,-118.5,9.4
30.0,33.75,-118.25,10.9
30.0,33.75,-118.0,17.4
30.0,33.75,-117.75,23.5
30.0,34.0,-118.5,26.4
30.0,34.0,-118.25,41.2
30.0,34.0,-118.0,44.1
30.0,34.0,-117.75,52.8
30.0,34.25,-118.5,26.1
30.0,34.25,-118.25,37.0
30.0,34.25,-118.0,42.7
30.0,34.25,-117.75,53.9
31.0,33.75,-118.5,9.8
31.0,33.75,-118.25,12.9
31.0,33.75,-118.0,24.2
31.0,33.75,-117.75,33.8
31.0,34.0,-118.5,40.7
31.0,34.0,-118.25,55.2
31.0,34.0,-118.0,56.3
31.0,34.0,-117.75,73.0
31.0,34.25,-118.5,34.6
31.0,34.25,-118.25,45.1
31.0,34.25,-118.0,45.3
31.0,34.25,-117.75,55.0
32.0,33.75,-118.5,10.1
32.0,33.75,-118.25,16.0
32.0,33.75,-118.0,33.4
32.0,33.75,-117.75,45.8
32.0,34.0,-118.5,55.0
32.0,34.0,-118.25,66.7
32.0,34.0,-118.0,71.2
32.0,34.0,-117.75,97.7
32.0,34.25,-118.5,36.3
32.0,34.25,-118.25,45.7
32.0,34.25,-118.0,45.3
32.0,34.25,-117.75,54.9
33.0,33.75,-118.5,10.4
33.0,33.75,-118.25,19.7
33.0,33.75,-118.0,43.4
33.0,33.75,-117.75,57.7
33.0,34.0,-118.5,67.3
33.0,34.0,-118.25,74.7
33.0,34.0,-118.0,87.2
33.0,34.0,-117.75,126.5
33.0,34.25,-118.5,33.8
33.0,34.25,-118.25,43.1
33.0,34.25,-118.0,45.3
33.0,34.25,-117.75,56.7
34.0,33.75,-118.5,10.7
34.0,33.75,-118.25,23.8
34.0,33.75,-118.0,53.5
34.0,33.75,-117.75,71.3
34.0,34.0,-118.5,77.1
34.0,34.0,-118.25,81.2
34.0,34.0,-118.0,101.0
34.0,34.0,-117.75,150.1
34.0,34.25,-118.5,33.9
34.0,34.25,-118.25,41.8
34.0,34.25,-118.0,43.6
34.0,34.25,-117.75,49.4
35.0,33.75,-118.5,11.4
35.0,33.75,-118.25,27.8
35.0,33.75,-118.0,62.9
35.0,33.75,-117.75,87.3
35.0,34.0,-118.5,83.2
35.0,34.0,-118.25,82.3
35.0,34.0,-118.0,107.0
35.0,34.0,-117.75,161.3
35.0,34.25,-118.5,33.0
35.0,34.25,-118.25,40.0
35.0,34.25,-118.0,37.3
35.0,34.25,-117.75,33.5
36.0,33.75,-118.5,14.1
36.0,33.75,-118.25,31.1
36.0,33.75,-118.0,68.7
36.0,33.75,-117.75,102.6
36.0,34.0,-118.5,82.0
36.0,34.0,-118.25,74.7
36.0,34.0,-118.0,103.2
36.0,34.0,-117.75,159.8
36.0,34.25,-118.5,30.3
36.0,34.25,-118.25,35.3
36.0,34.25,-118.0,29.2
36.0,34.25,-117.75,21.8
37.0,33.75,-118.5,18.4
37.0,33.75,-118.25,33.3
37.0,33.75,-118.0,70.6
37.0,33.75,-117.75,113.2
37.0,34.0,-118.5,75.1
37.0,34.0,-118.25,67.3
37.0,34.0,-118.0,98.6
37.0,34.0,-117.75,150.3
37.0,34.25,-118.5,26.6
37.0,34.25,-118.25,31.1
37.0,34.25,-118.0,26.5
37.0,34.25,-117.75,18.3
38.0,33.75,-118.5,22.9
38.0,33.75,-118.25,35.3
38.0,33.75,-118.0,71.7
38.0,33.75,-117.75,119.0
38.0,34.0,-118.5,70.5
38.0,34.0,-118.25,67.3
38.0,34.0,-118.0,96.0
38.0,34.0,-117.75,131.6
38.0,34.25,-118.5,23.4
38.0,34.25,-118.25,31.5
38.0,34.25,-118.0,27.5
38.0,34.25,-117.75,15.8
39.0,33.75,-118.5,26.5
39.0,33.75,-118.25,36.3
39.0,33.75,-118.0,70.1
39.0,33.75,-117.75,108.5
39.0,34.0,-118.5,68.2
39.0,34.0,-118.25,68.5
39.0,34.0,-118.0,92.7
39.0,34.0,-117.75,110.0
39.0,34.25,-118.5,23.6
39.0,34.25,-118.25,32.7
39.0,34.25,-118.0,27.5
39.0,34.25,-117.75,14.8
40.0,33.75,-118.5,25.9
40.0,33.75,-118.25,30.5
40.0,33.75,-118.0,51.4
40.0,33.75,-117.75,75.7
40.0,34.0,-118.5,46.7
40.0,34.0,-118.25,47.4
40.0,34.0,-118.0,64.3
40.0,34.0,-117.75,70.7
40.0,34.25,-118.5,20.4
40.0,34.25,-118.25,24.0
40.0,34.25,-118.0,19.2
40.0,34.25,-117.75,12.3
41.0,33.75,-118.5,22.8
41.0,33.75,-118.25,23.3
41.0,33.75,-118.0,32.8
41.0,33.75,-117.75,46.1
41.0,34.0,-118.5,25.7
41.0,34.0,-118.25,28.1
41.0,34.0,-118.0,35.4
41.0,34.0,-117.75,38.0
41.0,34.25,-118.5,15.1
41.0,34.25,-118.25,14.8
41.0,34.25,-118.0,11.5
41.0,34.25,-117.75,8.2
42.0,33.75,-118.5,19.4
42.0,33.75,-118.25,18.8
42.0,33.75,-118.0,22.9
42.0,33.75,-117.75,28.8
42.0,34.0,-118.5,19.1
42.0,34.0,-118.25,20.8
42.0,34.0,-118.0,24.5
42.0,34.0,-117.75,27.8
42.0,34.25,-118.5,11.3
42.0,34.25,-118.25,11.4
42.0,34.25,-118.0,10.2
42.0,34.25,-117.75,7.9
43.0,33.75,-118.5,16.8
43.0,33.75,-118.25,17.2
43.0,33.75,-118.0,19.9
43.0,33.75,-117.75,23.1
43.0,34.0,-118.5,16.6
43.0,34.0,-118.25,18.1
43.0,34.0,-118.0,21.2
43.0,34.0,-117.75,24.1
43.0,34.25,-118.5,10.3
43.0,34.25,-118.25,10.4
43.0,34.25,-118.0,10.0
43.0,34.25,-117.75,8.6
44.0,33.75,-118.5,14.8
44.0,33.75,-118.25,15.8
44.0,33.75,-118.0,18.1
44.0,33.75,-117.75,20.6
44.0,34.0,-118.5,15.3
44.0,34.0,-118.25,16.7
44.0,34.0,-118.0,19.2
44.0,34.0,-117.75,22.6
44.0,34.25,-118.5,10.1
44.0,34.25,-118.25,10.1
44.0,34.25,-118.0,10.2
44.0,34.25,-117.75,10.4
45.0,33.75,-118.5,13.2
45.0,33.75,-118.25,14.2
45.0,33.75,-118.0,16.2
45.0,33.75,-117.75,18.7
45.0,34.0,-118.5,15.0
45.0,34.0,-118.25,16.2
45.0,34.0,-118.0,17.8
45.0,34.0,-117.75,21.0
45.0,34.25,-118.5,10.8
45.0,34.25,-118.25,10.7
45.0,34.25,-118.0,10.8
45.0,34.25,-117.75,11.3
46.0,33.75,-118.5,11.9
46.0,33.75,-118.25,12.8
46.0,33.75,-118.0,14.5
46.0,33.75,-117.75,16.9
46.0,34.0,-118.5,13.2
46.0,34.0,-118.25,14.8
46.0,34.0,-118.0,17.0
46.0,34.0,-117.75,19.8
46.0,34.25,-118.5,11.5
46.0,34.25,-118.25,11.2
46.0,34.25,-118.0,11.9
46.0,34.25,-117.75,12.7
47.0,33.75,-118.5,11.4
47.0,33.75,-118.25,12.2
47.0,33.75,-118.0,13.5
47.0,33.75,-117.75,15.4
47.0,34.0,-118.5,12.4
47.0,34.0,-118.25,14.9
47.0,34.0,-118.0,16.7
47.0,34.0,-117.75,18.7
47.0,34.25,-118.5,12.1
47.0,34.25,-118.25,12.5
47.0,34.25,-118.0,13.5
47.0,34.25,-117.75,14.1
48.0,33.75,-118.5,11.2
48.0,33.75,-118.25,12.0
48.0,33.75,-118.0,13.1
48.0,33.75,-117.75,14.6
48.0,34.0,-118.5,12.0
48.0,34.0,-118.25,15.1
48.0,34.0,-118.0,16.8
48.0,34.0,-117.75,18.0
48.0,34.25,-118.5,12.8
48.0,34.25,-118.25,13.9
48.0,34.25,-118.0,14.8
48.0,34.25,-117.75,15.4
